local date,local time,location,lat,lon,aqi,co,h,no2,o3,p,pm25,so2,t,w,wg,pm10,dew,r,wd,d,pm1
2020-03-26,03:00:00,"789, Iroquois Street, Mauvilla Forest Estates, Chickasaw, Mobile County, Alabama, 36611, United States of America",30.7697,-88.0875,2,,95.6,,2.4,1012.9,,4.3,21.1,2.5,4.6,,,,,,
2020-03-26,01:00:00,"LADWP Main Street Center, North Main Street, Mission Junction LA, Chinatown, Los Angeles, Los Angeles County, California, 90012, United States of America",34.06653,-118.22676,30,1.0,64.6,1.0,29.6,1016.3,17.0,,9.3,0.6,0.2,6.0,,,,,
2020-03-26,02:00:00,"Loop Road, Bear River, Uinta County, Wyoming, United States of America",41.3694,-111.0419,37,,85.0,1.0,36.8,1006.4,,,-5.0,6.6,11.3,3.0,-7.0,,,,
2020-03-26,00:00:00,"Mesa Elementary School, Magna Lane, Mesa, Franklin County, Washington, United States of America",46.5754,-119.0021,7,,84.5,,30.0,980.2,7.0,,1.6,,,1.0,,,,,
2020-03-26,04:00:00,"Le Domaine-du-Roy, Saguenay–Lac-Saint-Jean, Québec, Canada",48.5727866,-72.10333,26,0.2,64.0,,25.5,,22.0,,3.0,3.0,,,-3.0,,,,
2020-03-26,03:00:00,"1366, Cleveland Avenue, Waukesha, Waukesha County, Wisconsin, 53186, United States of America",43.02012,-88.21505,52,2.4,96.0,12.1,19.0,1005.1,52.0,0.2,7.9,1.4,9.1,17.0,,,,,
2020-03-26,03:00:00,"Park Office, CTH D, Lake Church, Ozaukee County, Wisconsin, 53004, United States of America",43.4983,-87.8102,65,,86.3,5.4,20.6,1006.8,65.0,0.2,4.9,3.7,11.0,16.0,,,,,
2020-03-26,03:00:00,"Chippewa Elementary School & Sagamore Middle School, Drury Court, Holtsville, Suffolk County, New York, 11742, United States of America",40.828022,-73.057548,15,2.3,79.0,17.6,32.8,1015.6,15.0,,1.6,3.0,9.0,,,,,,
2020-03-26,02:00:00,"Mission Street, McCall, Valley County, Idaho, United States of America",44.890197,-116.1065,34,65.0,85.0,,5.6,1010.4,34.0,,-12.0,2.0,8.2,,-14.0,,,,
2020-03-26,01:00:00,"620, Cowee Avenue, Fagan, Butte County, California, 95948, United States of America",39.32756,-121.66881,17,,86.0,5.6,44.0,1017.2,17.0,,3.0,1.5,8.7,8.0,1.0,,,,
2020-03-26,03:00:00,"Iron County, Utah, United States of America",37.7854715,-113.1918021,38,,52.0,1.0,37.6,1007.4,10.0,,5.21111,4.1,14.9,,-3.0,,,,
2020-03-26,02:00:00,"Skyline Drive, Sylvan Bay Summer Home Area, Sublette County, Wyoming, 82947, United States of America",42.9288,-109.788,36,,73.0,,36.1,1007.1,,,-3.0,3.0,8.7,,-7.0,,,,
2020-03-26,04:00:00,"Chemin du Moulin, Landrienne, Abitibi, Abitibi-Témiscamingue, Québec, Canada",48.5706148,-77.9494546,25,0.2,94.5,,22.5,1002.8,25.0,,0.0,5.0,8.0,,,,,,
2020-03-26,03:00:00,"1051, Rue Gatineau, Val-Saint-Michel, Val-Bélair, La Haute-Saint-Charles, Québec (Agglomération), Capitale-Nationale, Québec, G3J 1L6, Canada",46.8595807,-71.4527369,23,0.2,88.7,,23.3,1017.4,,,-3.1,0.4,1.1,,,,,,
2020-03-25,06:00:00,"Bike Path, Cedar Mill, Plumas County, California, 95971, United States of America",39.93957,-120.94438,25,,63.6,,,1016.4,25.0,,-0.3,2.0,5.6,,,,,,
2020-03-26,00:00:00,"Calexico High School, Ethel Street, Calexico, Imperial County, California, 92231, United States of America",32.67618,-115.48307,34,1.0,44.0,1.0,34.4,1012.8,9.0,1.5,16.0,3.0,14.9,110.0,4.0,,,,
2020-03-25,23:00:00,"Chatfield Internal Trail, Waterton, Jefferson County, Colorado, 80128, United States of America",39.534488,-105.070358,17,1.9,34.5,9.2,17.1,1005.4,9.0,0.6,7.22222,7.0,0.5,6.0,,,163.0,,
2020-03-26,01:00:00,"2691, Herzog Lane, San Jose, Carlsbad, Eddy County, New Mexico, 88220, United States of America",32.38,-104.26222,25,,35.0,1.0,24.8,1011.1,,,19.5,3.0,10.2,,0.0,,231.3,,
2020-03-26,02:00:00,"F D Roosevelt Junior High School, New Rodgers Road, Rockdale, Bristol Township, Bucks County, Pennsylvania, 19007, United States of America",40.107201,-74.882202,45,,91.0,,8.0,1018.2,45.0,4.3,7.2,1.1,2.0,,,,,,
2020-03-26,04:00:00,"6534, Dolphin Cove Drive, Apollo Beach, Hillsborough County, Florida, 33572, United States of America",27.779722222222,-82.419722222222,43,,96.0,1.0,12.0,1015.2,43.0,0.2,22.7,0.5,0.5,24.0,,,,,
2020-03-26,04:00:00,"Skullee Apartments, 141, East Davis Boulevard, Davis Islands, Tampa, Hillsborough County, Florida, 33606, United States of America",27.928333333333,-82.454444444444,41,2.0,86.5,3.5,11.8,1013.9,41.0,0.1,23.3,,,17.0,,,,,
2020-03-26,01:00:00,"VacaValley Hospital, 1000, Nut Tree Road, Elmira Square, Vacaville, Solano County, California, 95678, United States of America",38.35655,-121.94986,23,3.2,75.0,1.9,23.3,1017.2,72.0,,5.0,1.5,10.2,,1.0,,,,
2020-03-25,19:00:00,"Friends & Country Coffee, West Yacolt Road, Yacolt, Clark County, Washington, United States of America",45.86639,-122.40889,31,,89.5,,,1017.1,31.0,,4.3,1.0,2.1,,,,,,
2020-03-26,03:00:00,"Goose Island, Davis County, Utah, United States of America",40.9628845,-112.0953297,23,,92.0,5.6,23.3,1007.6,15.0,,0.161111,0.7,,,,,,,
2020-03-26,02:00:00,"Cedar Ridge Golf Course, 502, County Road 132, Rangely, Rio Blanco County, Colorado, 81648, United States of America",40.086941,-108.761002,21,,74.5,4.2,14.7,1004.7,21.0,,2.5,4.3,8.7,,-1.5,,,,
2020-03-26,01:00:00,"San Juan County, New Mexico, 87421, United States of America",36.79667,-108.4725,36,,27.0,1.0,36.1,1010.8,,498.0,11.8,1.9,10.8,5.0,-9.0,,172.5,,
2020-03-26,03:00:00,"Kaisertown, Buffalo, Erie County, New York, 14206, United States of America",42.876951,-78.809743,11,2.6,,9.1,6.0,1012.2,11.0,,44.0,3.5,5.1,,,,,,
2020-03-26,01:00:00,"3871, Ponderosa Pine Scenic Route, Idaho City, Boise County, Idaho, 83631, United States of America",43.823017,-115.838557,30,6.9,70.8,4.7,,1013.7,30.0,1.5,-3.0,4.2,7.2,,,,,,
2020-03-26,00:00:00,"Sierra High School, Winters Drive, West Manteca, Manteca, San Joaquin County, California, 95337, United States of America",37.79338,-121.24779,23,2.2,83.0,4.7,23.3,1016.3,17.0,1.5,5.0,2.0,3.0,5.0,,,,,
2020-03-26,04:00:00,"589, Rue Saint-Antoine, La Tuque, La Tuque (agglomération), Mauricie, Québec, G9X 1S2, Canada",47.4383405,-72.7839311,27,0.2,,,25.5,,27.0,,2.0,1.0,9.2,,,,,,
2020-03-26,04:00:00,"East High School, North Seiberling Street, Brittain, Ellet, Akron, Summit County, Ohio, 44305, United States of America",41.063526,-81.468956,10,,81.0,,,1012.8,10.0,,9.0,6.1,8.7,,6.0,,,,
2020-03-26,02:00:00,"1101, Minnesota Avenue, Libby, Lincoln County, Montana, 59923, United States of America",48.3841,-115.548,73,,83.3,,,1010.1,73.0,,-1.8,0.2,,14.0,,,,,
2020-03-26,02:00:00,"Bozeman High School, Durston Road, Nelsons Trailer Court, Bozeman, Gallatin County, Montana, 59715, United States of America",45.683765,-111.056282,18,,89.0,,,1008.2,18.0,,-2.7,1.3,0.4,,,,,,
2020-03-26,01:00:00,"1223, Center Street, Lakeview, Lake County, Oregon, 97630, United States of America",42.189215,-120.353969,23,,85.0,,,25.16,23.0,,-6.7,0.7,9.2,,-11.0,,,,
2020-03-26,03:00:00,"2053, East 8th Street, Norton Acres, Sioux Falls, Minnehaha County, South Dakota, 57103, United States of America",43.54792,-96.700768,24,,92.0,,15.2,1011.5,24.0,,-1.0,3.0,11.3,6.0,-2.0,,,,
2020-03-26,04:00:00,"113, Avenue Sainte-Julie, Montmagny, Montmagny (MRC), Chaudière-Appalaches, Québec, G5V 2K3, Canada",46.9801031,-70.5565719,26,0.2,76.0,,25.5,,20.0,,-1.6,4.6,7.6,,,,,,
2020-03-26,04:00:00,"North Ramp General Aviation Apron, Airport Road, Village Green Condominiums, Lebanon, Grafton County, New Hampshire, 03784, United States of America",43.629605,-72.309499,17,,85.0,,11.2,1017.2,17.0,,-4.0,1.5,9.0,,-6.0,,,,
2020-03-25,17:00:00,"Bethel Ridge Road, Nile, Yakima County, Washington, 98937, United States of America",46.81706,-120.95233,-,,71.2,,,992.0,1.0,,0.2,1.8,4.2,1.0,,,,,1.0
2020-03-26,01:00:00,"3274, Wishart Road, Colwood, Capital Regional District, British Columbia, V9C 2A4, Canada",48.42389,-123.49278,14,0.1,80.0,0.3,13.5,1015.2,5.0,0.4,5.5,3.0,10.0,,,,,,
2020-03-26,01:00:00,"Anderson Police Department, North Street, Anderson, Shasta County, California, 96007, United States of America",40.45318,-122.29883,30,,94.6,,7.3,1016.8,30.0,,0.7,0.2,0.3,,,,,,
2020-03-26,03:00:00,"1400, West Highway Drive, Spanish Town Historic District, Capitol View, Baton Rouge, East Baton Rouge Parish, Louisiana, 70802, United States of America",30.46198,-91.17922,19,,97.0,1.2,19.2,1013.5,17.0,0.2,20.5,0.4,1.8,,,,,,
2020-03-26,02:00:00,"Bob Bullock Loop, Nye, Laredo, Webb County, Texas, 78045, United States of America",27.599444,-99.533333,55,2.3,88.0,,18.4,1009.1,55.0,,22.0,3.0,8.7,,20.0,,,,
2020-03-26,04:00:00,"3498, Colerain Avenue, Camp Washington, Cincinnati, Hamilton County, Ohio, 45225, United States of America",39.146025,-84.538375,54,5.3,84.3,31.5,,1012.5,54.0,,8.3,0.1,1.5,,,,,,
2020-03-26,05:00:00,"724, King Street West, Portsmouth, Kingston, Eastern Ontario, Ontario, K7M 2J9, Canada",44.219722,-76.521111,28,,86.0,1.6,28.1,1012.7,21.0,,3.8,5.5,8.5,,,,,,
2020-03-26,01:00:00,"Maintenance shack, Milsom Wynd, Tsawwassen, Delta, Metro Vancouver Regional District, British Columbia, V4M 2P3, Canada",49.0099,-123.082,26,0.1,88.2,3.4,7.1,1016.9,26.0,0.1,4.7,1.2,2.8,17.0,,,,,
2020-03-25,23:00:00,"John Muir Junior High School, Letts Avenue, Corcoran, Kings County, California, 93212, United States of America",36.1022,-119.56564,25,,90.0,1.9,24.8,1018.1,9.0,0.6,6.6,0.8,1.3,2.0,,,,,
2020-03-26,02:00:00,"Eastgate Estate Park, Waterloo, Black Hawk County, Iowa, 50702:50703, United States of America",42.5014,-92.315804,30,,93.0,,,1010.0,30.0,,6.5,3.3,11.3,,5.5,,,,
2020-03-26,02:00:00,"5511, Jim Christal Road, Denton, Denton County, Texas, 76207, United States of America",33.2190564,-97.1962872,55,,83.0,6.7,22.4,1007.7,55.0,,22.0,3.6,11.3,,19.0,,,,
2020-03-26,05:00:00,"58, Argyle Crescent, St. Catharines, Niagara Region, Golden Horseshoe, Ontario, L2R 3X7, Canada",43.160056,-79.23475,23,,73.0,4.7,23.3,1013.4,21.0,,6.1,3.5,5.5,,,,,,
2020-03-26,03:00:00,"Sharon New Castle Road, Farrell, Mercer County, Pennsylvania, 16121, United States of America",41.215,-80.485,35,,91.0,,17.6,970.1,35.0,1.5,6.1,2.6,3.5,27.0,,,,,
2020-03-26,04:00:00,"Yankee Expressway, Downtown, Smith Tower Housing, Hartford, Hartford County, Connecticut, 06103, United States of America",41.771444,-72.679923,31,1.7,80.0,4.6,,1016.9,31.0,,0.0,2.5,9.2,10.0,-3.0,,,,
2020-03-26,02:00:00,"I 15;US 287, Ten Mile Creek Estates, Helena Valley West Central, Lewis and Clark County, Montana, 59602-1217, United States of America",46.6588,-112.0131,42,,70.3,,,1010.9,42.0,,-2.4,2.4,7.0,,,,,,
2020-03-26,01:00:00,"2nd Street, Guemes, Anacortes, Skagit County, Washington, 98221-1809, United States of America",48.52059,-122.61428,26,,86.8,,25.6,1015.8,17.0,1.5,5.2,1.6,4.0,,,,,,
2020-03-26,01:00:00,"Toppenish High School, Ward Road, Wesley Junction, Yakima County, Washington, 98921, United States of America",46.38024,-120.33266,25,,83.6,,,1014.0,25.0,,-0.1,,,5.0,,,,,
2020-03-26,01:00:00,"216, Adobe Road, Taos, Taos County, New Mexico, 87571, United States of America",36.38333,-105.58333,25,,49.5,,,1005.6,25.0,,9.1,0.3,1.5,157.0,,,98.4,,
2020-03-26,01:00:00,"5824, Southeast Lafayette Street, Creston-Kenilworth, Portland, Multnomah County, Oregon, 97206, United States of America",45.496641,-122.602877,29,0.2,91.0,13.9,0.1,1020.0,29.0,1.5,3.8,1.0,0.5,,,,,,
2020-03-26,01:00:00,"1899, Rumrill Boulevard, San Pablo, Contra Costa County, California, 94806, United States of America",37.9604,-122.35685,61,4.5,,1.9,28.1,,61.0,1.5,5.5,,,,,,,,
2020-03-26,01:00:00,"11194, 110th Avenue, Buffalo, Scott County, Iowa, 52804, United States of America",41.467236,-90.688451,58,3.0,94.7,,8.0,1008.9,58.0,0.6,7.2,0.1,0.9,28.0,,,,,
2020-03-26,06:00:00,"MacPherson Avenue, Corner Brook, Newfoundland, Newfoundland and Labrador, A2H 7K5, Canada",48.95223,-57.92204,47,2.0,86.7,6.3,23.1,1008.1,47.0,0.1,-10.1,1.5,,,-11.9,99.8,,,
2020-03-26,05:00:00,"43591, Dexter Line, Central Elgin, Elgin County, Southwestern Ontario, Ontario, N5L 1J1, Canada",42.672083,-81.162889,42,,75.2,3.4,25.6,1009.3,42.0,,3.8,1.7,1.2,,,,,,
2020-03-26,04:00:00,"Waehli Road, Martin Manor, Trimble Meadows, Edgewood, Harford County, Maryland, 21010, United States of America",39.41,-76.2967,50,,95.0,,0.8,1017.2,50.0,,1.1,0.6,1.0,,,,,,
2020-03-26,03:00:00,"Winding Road, Bridgeport, Adams County, Pennsylvania, 17307, United States of America",39.9233,-77.3081,43,1.2,89.0,1.9,27.2,1.0,43.0,1.5,5.0,4.0,,,,,,,
2020-03-26,04:00:00,"172, Delaware Road, Delaware, Knowlton, Warren County, New Jersey, 07832, United States of America",40.924607,-75.067825,43,,1.0,20.4,0.8,1015.5,43.0,1.5,-2.2,0.7,0.1,,,,,,
2020-03-26,03:00:00,"East Millbrook Middle School, Greens Dairy Road, Mini City, Wake County, North Carolina, 27616, United States of America",35.856098,-78.574203,25,1.7,91.3,1.0,24.8,1019.4,9.0,,8.8,6.0,,8.0,,,,,
2020-03-26,03:00:00,"Clifton Springs Manor, Rovena Acres, Cedar Grove, Panthersville, DeKalb County, Georgia, 30034, United States of America",33.68797,-84.29048,26,4.6,65.6,9.3,0.8,1015.0,26.0,0.2,10.9,0.1,1.6,12.0,,,,,
2020-03-25,23:00:00,"Laurel Oak Elementary School, Laurel Oak, Vineyards, Collier County, Florida, 34119, United States of America",26.27,-81.710833333333,35,,94.6,,11.4,,35.0,,20.0,0.3,1.6,22.0,,,,,
2020-03-26,03:00:00,"Alfred Cook Road, Cedar Spring, Edmonson County, Kentucky, United States of America",37.1314,-86.1481,25,,96.5,,24.8,1013.6,,,7.0,0.5,7.2,,6.5,,,,
2020-03-26,03:00:00,"404, Elizabeth Street, City of Utica, Oneida County, New York, 13501, United States of America",43.098908,-75.22507,28,,84.0,,,1014.1,28.0,,-2.2,1.0,,,,,,,
2020-03-26,02:00:00,"East Aztec Drive, Valley View Castle Mobile Home Park, Lewistown, Fergus County, Montana, 59457, United States of America",47.048537,-109.455315,21,,92.0,,20.8,1006.1,1.0,,-4.0,0.5,7.7,10.0,-5.0,,,,
2020-03-26,04:00:00,"71, Rue Sainte-Anne, Sainte-Anne-de-Bellevue, Agglomération de Montréal, Montréal (06), Québec, H9X 1L5, Canada",45.4032761,-73.9503608,35,6.4,75.0,7.4,18.0,1015.4,35.0,5.1,3.3,0.3,2.0,,,,,,
2020-03-26,03:00:00,"4, Overlook Circle, Rockland, Hendersonville, Sumner County, Tennessee, 37075, United States of America",36.2975,-86.6525,30,,99.0,,2.4,1017.4,30.0,,5.9,0.1,1.0,,,,,,
2020-03-26,04:00:00,"Garinger High School, Meadow Lane, NoDa, North Charlotte, Charlotte, Mecklenburg County, North Carolina, 28205, United States of America",35.2411,-80.7831,25,,88.5,,24.8,1020.1,5.0,,8.0,4.5,10.0,,,,,,
2020-03-26,03:00:00,"414, East Main Street, Downtown Durham, Hayes, Durham, Durham County, North Carolina, 27701, United States of America",35.9919,-78.8964,22,,87.9,,22.4,1005.5,21.0,1.5,8.6,0.3,0.3,1.0,,,,,
2020-03-26,03:00:00,"The Crawford House, 301, Court Street, Woodlawn Court, Dixie Pine, Hattiesburg, Forrest County, Mississippi, 39401, United States of America",31.322779,-89.287498,63,,87.0,,,1013.5,63.0,,15.0,2.0,11.3,,13.0,,,,
2020-03-26,02:00:00,"PR 22, Kleberg County, Texas, United States of America",27.4269883,-97.2987037,42,,77.0,,19.2,1010.1,42.0,0.5,22.7,7.0,13.2,,,,,,
2020-03-26,05:00:00,"66, Birch Street, The Donovan, Sudbury, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P3C 4L7, Canada",46.49194,-81.003105,34,,95.0,15.0,20.0,1009.5,34.0,2.0,1.1,0.3,1.3,,,,,,
2020-03-26,04:00:00,"Head Start Preschool, Werner Street, Oak Hill, South Side, Youngstown, Mahoning County, Ohio, 44503, United States of America",41.095938,-80.658467,29,,86.5,,,1013.0,29.0,,6.1,0.1,2.8,,,,,,
2020-03-26,03:00:00,"1189, Arnold Road, Bern Township, Berks County, Pennsylvania, 19605, United States of America",40.3833,-75.9686,44,,93.0,16.7,1.6,1017.6,44.0,1.5,2.0,0.4,8.7,11.0,1.0,,,,
2020-03-26,01:00:00,"2030, Kingwood Street, Florence, Lane County, Oregon, 97439, United States of America",43.989668,-124.109308,6,,98.0,,,30.1,6.0,,1.5,0.8,7.7,,1.6,,,,
2020-03-26,01:00:00,"Pinehurst, Fresno County, California, 93641, United States of America",36.69731,-119.0188,15,,19.8,2.8,15.2,1.4,64.0,0.6,-1.6,0.3,,4.0,,,,,
2020-03-26,03:00:00,"131, North 870 West, Hurricane, Washington County, Utah, 84737, United States of America",37.179,-113.3052,35,,48.0,1.0,35.2,1001.5,7.0,,9.52778,1.6,9.2,,,,,,
2020-03-26,04:00:00,"Look Rock Viewing Platform, Look Rock Trail, Look Rock, Blount County, Tennessee, 37878, United States of America",35.6322,-83.9422,38,1.6,88.0,,38.4,1024.2,13.0,,8.3,0.3,0.2,,,,,,
2020-03-26,03:00:00,"Broad Run High School, Sweet Clover Place, Ryan, Ashburn, Loudoun County, Virginia, 20147, United States of America",39.02473,-77.48925,57,0.1,98.4,2.3,6.5,1021.3,57.0,0.1,5.5,,,,,,,,
2020-03-25,20:00:00,"2106, East N Avenue, La Grande, Union County, Oregon, 97850, United States of America",45.323625,-118.078063,10,,94.0,,,27.03,10.0,,-0.3,2.0,7.7,,-4.0,,,,
2020-03-26,01:00:00,"Thousand Oaks High School, 2323, North Moorpark Road, Mountclef Village, Thousand Oaks, Ventura County, California, 91360, United States of America",34.21014,-118.8705,31,4.5,81.0,10.2,31.2,1016.3,9.0,,5.8,1.0,2.0,5.0,,,,,
2020-03-26,01:00:00,"166, Aviation Drive, Santa Fe, Santa Fe County, New Mexico, 87507, United States of America",35.61975,-106.07968,30,,37.0,,30.4,1013.2,9.0,,12.3,1.0,8.2,,-3.0,,139.3,,
2020-03-26,03:00:00,"1840, East 203rd Street, Jaudon, Cass County, Missouri, 64012, United States of America",38.75961,-94.57983,23,,49.5,,19.2,1005.1,23.0,,14.1,0.7,0.2,,,,,,
2020-03-26,03:00:00,"County Road 400 East, Flint, Hamilton County, Illinois, United States of America",38.088902,-88.625,55,,100.0,,21.6,1011.8,55.0,,7.0,1.5,7.2,,7.0,,,,
2020-03-26,04:00:00,"Maryland Line Road, Massey, Kent County, Delaware, 21650, United States of America",39.305199,-75.797203,30,,94.0,,12.8,1018.3,30.0,,0.5,0.5,1.0,,,,,,
2020-03-26,01:00:00,"Double Eagle Elementary, Oakland Avenue Northeast, Albuquerque, Bernalillo County, New Mexico, 87122, United States of America",35.185,-106.5077,28,,42.0,,28.1,1015.9,5.0,,13.3,1.6,3.3,6.0,,,,,
2020-03-26,02:00:00,"South Louisiana Community College Lafayette Campus, 1101, Bertrand Drive, Arbolada Addition, Lafayette, Lafayette Parish, Louisiana, 70506, United States of America",30.2175,-92.051389,122,,85.0,,20.0,1012.4,122.0,,20.5,1.0,1.0,,,,,,
2020-03-26,03:00:00,"3587, West Newport Road, Mascot, Intercourse, Lancaster County, Pennsylvania, 17572, United States of America",40.0439,-76.1125,56,,97.5,16.7,4.0,1016.8,56.0,1.5,0.0,1.5,0.2,11.0,,,,,
2020-03-26,01:00:00,"Bayshore Freeway, Little Saigon, Little Portugal, San Jose, Santa Clara County, California, 95122, United States of America",37.338202,-121.849892,30,3.2,79.5,10.2,11.2,1016.3,30.0,1.5,5.9,0.3,1.3,,,,,,
2020-03-26,01:00:00,"Generals Highway, Hammond, Tulare County, California, United States of America",36.48943,-118.82914,23,,95.0,2.8,23.3,1016.5,5.0,0.6,5.8,0.1,1.0,4.0,,,,,
2020-03-26,03:00:00,"3159, N Street, Clinton, Shamrock Mobile Home Court, Lincoln, Lancaster County, Nebraska, 68510, United States of America",40.812558,-96.675733,42,,97.0,,,502.7,42.0,,5.2,6.2,15.0,,,,,,
2020-03-26,02:00:00,"R C Esterbrooks Boulevard, Rose Lane Trailer Park, Phoenix, Maricopa County, Arizona, 85009, United States of America",33.426388888889,-112.11805555556,25,2.5,34.0,4.7,24.1,1009.1,25.0,0.1,14.4,0.4,5.0,14.0,,,,,
2020-03-26,01:00:00,"2480, North Geronimo Avenue, Keeling, Tucson, Pima County, Arizona, 85705, United States of America",32.251846,-110.965296,30,1.3,40.0,4.4,29.6,1006.9,21.0,0.2,17.2,0.7,1.0,11.0,,,,,
2020-03-26,03:00:00,"Allenberry Center, Prairie Avenue, Elmwood, Providence, Providence County, Rhode Island, 02901, United States of America",41.8081,-71.415,17,,86.5,,,1015.7,17.0,,0.9,0.1,3.3,,,,,,
2020-03-26,03:00:00,"NC 210, Coats Crossroads, Johnston County, North Carolina, United States of America",35.5,-78.4375,22,,100.0,,22.4,1018.2,50.0,,7.0,1.0,7.2,,7.0,,,,
2020-03-26,02:00:00,"County Road 140, Laramie County, Wyoming, United States of America",41.08536,-104.52277,22,,78.0,1.9,21.6,1008.6,5.0,,-1.6,1.0,4.0,7.0,,,,,
2020-03-26,01:00:00,"3500, Western Avenue, Sunnyview, Brookings County, South Dakota, 57006, United States of America",44.348604,-96.807299,25,,100.0,,24.8,1012.1,6.0,,-3.0,2.0,9.2,8.0,-3.0,,,,
2020-03-26,03:00:00,"Forest Rt 1544, Lake County, Minnesota, United States of America",47.9464,-91.4953,22,,80.6,,22.4,1011.3,17.0,,-4.4,4.5,6.1,,,,,,
2020-03-26,03:00:00,"446, Walnut Street, River Forest, Rockford, Winnebago County, Illinois, 61104, United States of America",42.267002,-89.08917,28,,87.0,,,1008.1,28.0,,9.0,2.0,10.8,,7.0,,,,
2020-03-26,03:00:00,"3229, Leeman Ferry Road Southwest, Mayfair, Huntsville, Madison County, Alabama, 35801, United States of America",34.6917,-86.591698,25,,99.0,,0.8,1011.3,25.0,,7.5,0.2,0.8,,,,,,
2020-03-26,04:00:00,"847, Ruddell Road, Lynn Haven, Vinton, Roanoke County, Virginia, 24179, United States of America",37.28342,-79.88452,23,0.1,94.0,1.0,11.4,1018.9,23.0,0.1,8.3,1.8,7.8,,,,,,
2020-03-26,04:00:00,"Haab's, West Michigan Avenue, Ypsilanti, Washtenaw County, Michigan, 48198, United States of America",42.2411499,-83.6129939,64,,88.0,,16.8,1010.4,64.0,,7.8,3.0,0.3,,,,,,
2020-03-26,04:00:00,"Pentamere Winery, 131, East Chicago Boulevard, Tecumseh, Lenawee County, Michigan, 49286, United States of America",42.0039331,-83.9449417,68,,84.4,,20.8,1008.6,68.0,,7.2,3.0,0.9,,,,,,
2020-03-26,01:00:00,"75, Northwest Portland Avenue, Bend, Deschutes County, Oregon, 97703, United States of America",44.063916,-121.312554,11,,48.0,,,1010.0,11.0,,-2.7,1.3,6.0,,,,,,
2020-03-26,03:00:00,"Taliaferro & Browne Inc., 1020, East 8th Street, Columbus Park, Kansas City, Jackson County, Missouri, 64106, United States of America",39.10465,-94.57055,19,,72.0,8.4,,1003.3,19.0,1.5,15.0,3.0,10.2,,10.0,,,,
2020-03-26,04:00:00,"139, Rue Charlotte, Sorel, Sorel-Tracy, Pierre-De Saurel, Montérégie, Québec, J3P 4B3, Canada",46.0442881,-73.1096553,35,0.2,79.6,,21.8,1019.7,35.0,47.5,1.6,0.6,0.6,,,,,,
2020-03-26,04:00:00,"13517, Wilken Way, Meadow Lawn, Louisville, Jefferson County, Kentucky, 40272, United States of America",38.0608,-85.8961,52,,89.0,,3.2,1012.5,52.0,1.5,5.0,0.1,0.2,27.0,,,,,
2020-03-26,03:00:00,"South Ferry, Narragansett, Washington County, Rhode Island, 02882, United States of America",41.4942,-71.4219,5,,86.0,,35.2,1014.9,5.0,,2.7,9.0,14.0,,,,,,
2020-03-26,02:00:00,"122, School Lane, Seeley Lake, Missoula County, Montana, 59868, United States of America",47.17563,-113.476182,33,,91.0,,,1009.1,33.0,,-1.6,0.3,0.2,,,,,,
2020-03-26,02:00:00,"2437, South Park Place, Silver Bow Park, Butte, Silver Bow County, Montana, 59701, United States of America",46.002399,-112.500893,5,,79.0,,,1008.4,2.0,,-5.0,3.0,10.2,5.0,-8.0,,,,
2020-03-26,01:00:00,"922, 23rd Street Northeast, West Salem, Salem, Marion County, Oregon, 97301, United States of America",44.943114,-123.005934,37,,89.0,,0.8,1020.6,37.0,,2.7,0.3,0.5,8.0,,,,,
2020-03-26,01:00:00,"Bureau of Land Management Roseburg District Office, Northwest Garden Valley Boulevard, Roseburg, Douglas County, Oregon, 97471, United States of America",43.2266,-123.36479,32,,91.0,,,1019.3,32.0,,4.4,0.3,2.3,,,,,,
2020-03-26,00:00:00,"1918, Hope Avenue, Plano, Porterville, Tulare County, California, 93257, United States of America",36.03179,-119.05505,30,,93.0,2.8,29.6,1018.2,9.0,0.6,7.0,2.0,,4.0,6.0,,,,
2020-03-26,03:00:00,"Baker Sanctuary, Anderson Mill Road, Cedar Park, Travis County, Texas, 78713, United States of America",30.4831681,-97.8723005,10,,91.5,6.2,10.4,1007.6,56.0,0.5,19.4,0.4,1.0,,,,,,
2020-03-26,02:00:00,"Brownsville Early College High School, 343, Ringgold Road, Riverside, Brownsville, Cameron County, Texas, 78520, United States of America",25.8925176,-97.4938295,42,,89.0,,8.0,1010.0,42.0,,23.8,5.0,15.0,,,,,,
2020-03-26,03:00:00,"Shannower 9/11 Memorial, Riverwalk, Naperville, DuPage County, Illinois, 60566, United States of America",41.7714,-88.1522,45,,93.2,,,1006.6,45.0,,7.7,0.5,0.5,,,,,,
2020-03-26,03:00:00,"633, South Pearl Street, Ezra Prentice Homes, Kenwood, Albany, Albany County, New York, 12202, United States of America",42.6311,-73.76555,54,2.3,97.0,,2.0,1018.0,54.0,,-3.8,0.6,2.6,,,,,,
2020-03-26,04:00:00,"I 278, Mravlag Manor, Liberty Square, Elizabeth, Union County, New Jersey, 07202-3872, United States of America",40.64144,-74.20836,33,3.4,86.0,29.7,1.0,1017.9,33.0,1.5,2.0,1.0,10.2,,0.0,,,,
2020-03-25,22:00:00,"Leeds Elementary School, Ashville Road, Maplewood, Leeds, Jefferson County, Alabama, 35094, United States of America",33.5453,-86.5492,1,,93.5,,0.8,1014.6,,,12.7,0.3,1.2,,,,,,
